mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
57219.006223,10.6952,0.0173,,,,,,,,,0.718,4.00,5744.89,0.0764,3.9400,2.6984,1,Ks
57224.230093,10.7525,0.0115,,,,,,,,,0.754,4.00,4306.15,0.0593,2.4000,0.7704,1,Ks
57224.230518,10.7245,0.0126,,,,,,,,,0.847,4.00,4294.42,0.0805,2.1500,3.9670,1,Ks
57224.257152,10.7269,0.0182,,,,,,,,,0.617,4.00,4553.04,0.0705,5.2500,0.1173,1,Ks
57224.257570,10.6570,0.0184,,,,,,,,,0.643,4.00,4549.01,0.0659,4.9700,0.1683,1,Ks
57226.021682,10.7977,0.0162,,,,,,,,,0.967,4.00,4894.15,0.0638,1.8300,0.3792,1,Ks
57226.022085,10.7779,0.0172,,,,,,,,,0.886,4.00,4857.24,0.0604,2.4900,0.3398,1,Ks
57226.086077,10.8260,0.0251,,,,,,,,,0.990,4.00,4228.92,0.1211,3.9100,120.7794,1,Ks
57226.086523,10.7507,0.0146,,,,,,,,,0.827,4.00,4224.63,0.1139,2.7700,0.2203,1,Ks
57226.170899,10.6286,0.0133,,,,,,,,,0.723,4.00,4388.52,0.0671,2.9800,0.2029,1,Ks
57226.171322,10.6172,0.0159,,,,,,,,,0.717,4.00,4405.06,0.0640,4.1600,0.9820,1,Ks
57226.206913,10.6176,0.0172,,,,,,,,,0.879,4.00,4453.04,0.0690,2.0500,0.1476,1,Ks
57226.207319,10.5822,0.0180,,,,,,,,,1.017,4.00,4453.82,0.0912,1.6700,0.7608,1,Ks
57226.250021,10.5906,0.0270,,,,,,,,,1.113,4.00,4397.94,0.1232,1.6500,0.7248,1,Ks
57226.250427,10.5906,0.0211,,,,,,,,,0.969,4.00,4342.43,0.0887,3.1000,12.8217,1,Ks
57226.988146,10.8762,0.0164,,,,,,,,,0.643,4.00,5463.46,0.0816,3.7200,1.4754,1,Ks
57226.988556,10.8516,0.0243,,,,,,,,,0.637,4.00,5451.96,0.0813,5.8900,0.1637,1,Ks
57227.022887,10.8395,0.0228,,,,,,,,,0.659,4.00,4846.48,0.1146,5.8100,1.1620,1,Ks
57227.023283,10.7804,0.0173,,,,,,,,,0.669,4.00,4870.12,0.1079,4.1700,0.4718,1,Ks
57227.159251,10.6086,0.0150,,,,,,,,,0.735,4.00,4128.85,0.0708,4.3300,0.3344,1,Ks
57227.159702,10.6035,0.0280,,,,,,,,,0.660,4.00,4123.12,0.0681,8.4700,1.2526,1,Ks
57227.204055,10.6441,0.0212,,,,,,,,,0.659,4.00,4338.82,0.0738,6.5100,0.2008,1,Ks
57227.204476,10.6069,0.0178,,,,,,,,,0.634,4.00,4338.10,0.0878,4.6800,0.9083,1,Ks
57227.247512,10.6101,0.0106,,,,,,,,,0.701,4.00,4787.18,0.0708,2.7500,0.0853,1,Ks
57227.247921,10.5898,0.0144,,,,,,,,,0.704,4.00,4784.33,0.0572,3.8300,0.0197,1,Ks
57227.993308,10.6964,0.0119,,,,,,,,,0.861,4.00,5042.08,0.0826,1.9400,2.1246,1,Ks
57227.993704,10.6685,0.0181,,,,,,,,,0.883,4.00,5051.13,0.0847,3.8400,2.8484,1,Ks
57228.038806,10.6576,0.0125,,,,,,,,,0.910,4.00,5015.04,0.0635,1.8600,1.7774,1,Ks
57228.039213,10.6532,0.0159,,,,,,,,,0.873,4.00,5002.48,0.0733,2.5500,0.7370,1,Ks
57228.156409,10.6060,0.0187,,,,,,,,,1.013,4.00,4950.91,0.0572,2.0600,0.0952,1,Ks
57228.156837,10.5603,0.0205,,,,,,,,,1.035,4.00,4943.98,0.0561,1.7100,0.1960,1,Ks
57228.192977,10.6244,0.0136,,,,,,,,,0.890,4.00,4786.02,0.0645,1.7200,3.7218,1,Ks
57228.193393,10.5833,0.0132,,,,,,,,,0.866,4.00,4818.22,0.0596,1.9200,5.2628,1,Ks
57228.232661,10.6000,0.0117,,,,,,,,,0.754,4.00,4889.81,0.0895,3.0800,0.3207,1,Ks
57228.233077,10.5834,0.0099,,,,,,,,,0.786,4.00,4874.67,0.0852,2.2200,3.2283,1,Ks
57228.985254,10.6688,0.0159,,,,,,,,,0.855,4.00,6514.52,0.0732,4.1900,1.5602,1,Ks
57228.985657,10.6372,0.0171,,,,,,,,,0.864,4.00,6504.98,0.0603,3.4100,0.5399,1,Ks
57229.033760,10.7134,0.0185,,,,,,,,,0.692,4.00,5867.90,0.0817,4.9600,0.0815,1,Ks
57229.034174,10.7207,0.0176,,,,,,,,,0.707,4.00,5850.86,0.1038,5.7900,3.2200,1,Ks
57229.158176,10.6439,0.0155,,,,,,,,,0.717,4.00,5370.19,0.0606,3.8800,0.9619,1,Ks
57229.158589,10.5746,0.0198,,,,,,,,,0.749,4.00,5370.17,0.0698,5.4300,1.6427,1,Ks
57229.195718,10.6184,0.0125,,,,,,,,,0.636,4.00,5569.96,0.0837,3.9500,2.5340,1,Ks
57229.196154,10.5918,0.0181,,,,,,,,,0.686,4.00,5574.58,0.0914,6.0600,1.0712,1,Ks
57229.225721,10.6380,0.0185,,,,,,,,,0.658,4.00,5913.17,0.0595,5.1900,1.8541,1,Ks
57229.226127,10.5882,0.0136,,,,,,,,,0.727,4.00,5897.27,0.0846,4.0700,0.4389,1,Ks
57234.166843,10.6282,0.0125,,,,,,,,,0.742,4.00,4282.50,0.0812,3.1000,0.3693,1,Ks
57234.167262,10.6230,0.0099,,,,,,,,,0.814,4.00,4318.10,0.0772,2.3300,0.8070,1,Ks
57234.998985,10.7187,0.0175,,,,,,,,,0.675,4.00,6662.59,0.0887,3.8200,0.2805,1,Ks
57234.999399,10.6654,0.0260,,,,,,,,,0.647,4.00,6638.44,0.0708,6.1700,0.0657,1,Ks
57236.021836,10.6966,0.0128,,,,,,,,,0.727,4.00,5422.23,0.1190,2.9600,1.8642,1,Ks
57236.022202,10.6621,0.0238,,,,,,,,,0.656,4.00,5387.34,0.0821,5.6700,3.0851,1,Ks
57236.997547,10.6915,0.0126,,,,,,,,,0.817,4.00,5684.75,0.0928,2.5800,4.0848,1,Ks
57236.997899,10.7281,0.0179,,,,,,,,,0.742,4.00,5686.12,0.0793,4.5900,0.4232,1,Ks
57237.029856,10.7673,0.0122,,,,,,,,,0.837,4.00,5290.46,0.0582,2.6200,0.8296,1,Ks
57237.030190,10.7471,0.0115,,,,,,,,,0.829,4.00,5300.41,0.0610,2.3400,7.4420,1,Ks
57237.063479,10.7751,0.0156,,,,,,,,,0.747,4.00,4962.04,0.0944,4.4300,0.3156,1,Ks
57237.063825,10.7425,0.0143,,,,,,,,,0.718,4.00,4949.84,0.1224,3.2600,0.1753,1,Ks
57238.160196,10.7189,0.0184,,,,,,,,,0.695,4.00,5630.22,0.0582,4.3900,0.3942,1,Ks
57238.160530,10.6568,0.0216,,,,,,,,,0.618,4.00,5546.73,0.0704,5.9200,0.8329,1,Ks
57238.211561,10.6255,0.0150,,,,,,,,,0.734,4.00,5566.40,0.0654,3.1400,0.1869,1,Ks
57238.211925,10.6251,0.0171,,,,,,,,,0.842,4.00,5483.25,0.0721,3.1300,0.7773,1,Ks
57239.001870,10.7458,0.0133,,,,,,,,,0.728,4.00,5964.36,0.0608,2.5600,0.2530,1,Ks
57239.002227,10.7275,0.0153,,,,,,,,,0.795,4.00,5935.69,0.0619,3.0500,0.0378,1,Ks
57239.034699,10.5555,0.0176,,,,,,,,,0.717,4.00,5711.27,0.0654,4.9000,3.6316,1,Ks
57239.035064,10.6657,0.0220,,,,,,,,,0.732,4.00,5701.78,0.0698,5.7100,8.2063,1,Ks
57239.061373,10.6669,0.0203,,,,,,,,,0.648,4.00,5720.85,0.0839,6.6700,4.2051,1,Ks
57239.061756,10.5723,0.0182,,,,,,,,,0.662,4.00,5717.79,0.1136,6.2800,2.0558,1,Ks
57240.200644,10.6053,0.0677,,,,,,,,,0.824,4.00,7012.35,0.0500,0.8900,0.4681,1,Ks
57240.200981,10.5891,0.0634,,,,,,,,,0.881,4.00,7117.71,0.0585,0.9000,5.6325,1,Ks
57240.992947,10.6756,0.0131,,,,,,,,,0.798,4.00,6621.82,0.0712,2.5300,0.0886,1,Ks
57240.993281,10.6514,0.0180,,,,,,,,,0.764,4.00,6640.83,0.0530,3.5400,5.1504,1,Ks
57241.027947,10.6587,0.0142,,,,,,,,,0.844,4.00,6274.83,0.0665,2.0900,1.1986,1,Ks
57241.028314,10.6270,0.0169,,,,,,,,,0.766,4.00,6307.53,0.0620,2.7400,1.8105,1,Ks
57241.154111,10.5845,0.0158,,,,,,,,,0.764,4.00,5117.17,0.0534,3.4300,3.1073,1,Ks
57241.154502,10.5911,0.0149,,,,,,,,,0.797,4.00,5128.56,0.0659,3.1100,2.2789,1,Ks
57242.023419,10.6712,0.0880,,,,,,,,,1.902,4.00,4765.21,0.0478,0.9700,0.7977,1,Ks
57242.023817,10.5706,0.0239,,,,,,,,,1.535,4.00,4758.05,0.0490,0.6000,0.2525,1,Ks
57242.053664,10.5876,0.0331,,,,,,,,,1.426,4.00,4528.41,0.0926,0.9200,7.1453,1,Ks
57242.054058,10.5528,0.0246,,,,,,,,,1.188,4.00,4607.40,0.0615,1.0700,0.8053,1,Ks
57242.126834,10.5712,0.0255,,,,,,,,,1.135,4.00,4337.33,0.0549,0.9900,2.2517,1,Ks
57242.127229,10.5484,0.0204,,,,,,,,,1.013,4.00,4330.87,0.0662,2.6200,2.4652,1,Ks
57244.988503,10.6163,0.0158,,,,,,,,,0.997,4.00,4490.49,0.0914,1.1700,0.3881,1,Ks
57244.988867,10.5942,0.0113,,,,,,,,,1.007,4.00,4460.21,0.0650,1.3800,0.3840,1,Ks
57245.026886,10.6557,0.0118,,,,,,,,,0.791,4.00,4033.10,0.0502,2.3800,2.6789,1,Ks
57245.027230,10.6193,0.0123,,,,,,,,,0.856,4.00,4031.90,0.0916,2.4800,2.1643,1,Ks
57245.155513,10.6174,0.0187,,,,,,,,,1.032,4.00,3487.04,0.0614,1.5600,0.1655,1,Ks
57245.156408,10.5879,0.0183,,,,,,,,,0.900,4.00,3428.25,0.0692,2.6800,5.6085,1,Ks
57245.186444,10.6666,0.0226,,,,,,,,,0.990,4.00,3803.66,0.0562,2.4600,4.2957,1,Ks
57245.186780,10.5843,0.0197,,,,,,,,,1.003,4.00,3804.33,0.0546,1.8300,6.8997,1,Ks
57245.236209,10.6154,0.0264,,,,,,,,,1.379,4.00,3780.74,0.0709,1.0000,3.3890,1,Ks
57245.236528,10.6139,0.0230,,,,,,,,,1.478,4.00,3782.21,0.0919,0.7200,2.1726,1,Ks
57246.010073,10.6135,0.0249,,,,,,,,,1.275,4.00,3332.28,0.0493,1.0500,3.0653,1,Ks
57246.010442,10.5898,0.0194,,,,,,,,,1.218,4.00,3358.76,0.0584,1.4500,5.3324,1,Ks
57246.998546,10.6630,0.0114,,,,,,,,,1.006,4.00,3910.98,0.0465,0.9400,1.6782,1,Ks
57246.998924,10.6171,0.0154,,,,,,,,,0.860,4.00,3920.78,0.0649,3.0300,0.5160,1,Ks
57247.034159,10.6270,0.0146,,,,,,,,,0.840,4.00,3627.90,0.0561,3.2800,1.1869,1,Ks
57247.034542,10.6139,0.0150,,,,,,,,,0.952,4.00,3645.59,0.0630,2.2300,11.6247,1,Ks
57247.999006,10.7218,0.0152,,,,,,,,,0.676,4.00,4067.09,0.0845,3.4300,0.2613,1,Ks
57247.999343,10.6984,0.0204,,,,,,,,,0.620,4.00,4064.24,0.0736,4.8900,0.5147,1,Ks
57248.097501,10.7419,0.0333,,,,,,,,,1.400,4.00,3904.72,0.0601,1.4500,16.4517,1,Ks
57248.097865,10.7330,0.0274,,,,,,,,,1.496,4.00,3903.00,0.0451,0.5600,4.3105,1,Ks
57248.129706,10.7627,0.0130,,,,,,,,,0.978,4.00,3861.80,0.1101,1.5800,3.0391,1,Ks
57248.130048,10.7382,0.0218,,,,,,,,,1.116,4.00,3865.40,0.0684,1.4800,21.9015,1,Ks
57248.167536,10.7537,0.0205,,,,,,,,,1.019,4.00,3734.99,0.0723,2.1400,3.9092,1,Ks
57248.167889,10.7216,0.0204,,,,,,,,,1.016,4.00,3735.41,0.1111,2.1200,5.2503,1,Ks
57248.200672,10.6946,0.0192,,,,,,,,,1.035,4.00,3699.45,0.0917,1.8100,1.0339,1,Ks
57248.201028,10.6781,0.0178,,,,,,,,,0.973,4.00,3688.50,0.0625,2.0500,3.3810,1,Ks
57248.997781,10.7585,0.0109,,,,,,,,,0.890,4.00,4397.92,0.0643,1.8800,3.4670,1,Ks
57248.998145,10.7463,0.0131,,,,,,,,,0.883,4.00,4355.10,0.0673,2.3100,0.5020,1,Ks
57251.006623,10.6739,0.0189,,,,,,,,,1.120,4.00,3861.77,0.1742,2.6700,0.0503,1,Ks
57251.007009,10.6474,0.0208,,,,,,,,,1.138,4.00,3859.23,0.0978,1.5500,1.5600,1,Ks
57251.115292,10.6062,0.0136,,,,,,,,,1.068,4.00,3428.26,0.0637,1.5900,8.4071,1,Ks
57251.115675,10.5911,0.0184,,,,,,,,,1.045,4.00,3417.18,0.0431,1.5400,3.1566,1,Ks
57251.151620,10.5984,0.0254,,,,,,,,,1.338,4.00,3570.48,0.0891,0.9100,1.4356,1,Ks
57251.152024,10.5752,0.0275,,,,,,,,,1.477,4.00,3553.15,0.0535,0.8300,10.2232,1,Ks
57251.183025,10.5977,0.0261,,,,,,,,,1.370,4.00,3544.15,0.0555,0.9400,3.8843,1,Ks
57251.183433,10.5607,0.0243,,,,,,,,,1.420,4.00,3565.25,0.0620,0.6700,1.6239,1,Ks
57252.013903,10.8180,0.0241,,,,,,,,,0.701,4.00,4652.09,0.0997,6.5700,1.5529,1,Ks
57252.014313,10.6854,0.0214,,,,,,,,,0.706,4.00,4639.25,0.0807,6.1800,2.2148,1,Ks
57252.094994,10.6142,0.0448,,,,,,,,,1.263,4.00,3833.14,0.0711,2.2800,4.8829,1,Ks
57252.128175,10.6004,0.0196,,,,,,,,,0.981,4.00,3790.17,0.0591,1.9400,2.7504,1,Ks
57252.129006,10.5737,0.0218,,,,,,,,,1.258,4.00,3803.58,0.0802,1.3500,1.5816,1,Ks
57252.161577,10.6110,0.0156,,,,,,,,,1.052,4.00,3745.93,0.0680,1.3700,9.9930,1,Ks
57252.161952,10.5783,0.0145,,,,,,,,,1.024,4.00,3723.63,0.0751,1.5300,1.0505,1,Ks
57253.091133,10.6519,0.0168,,,,,,,,,0.851,4.00,4406.33,0.0905,3.5400,3.6733,1,Ks
57253.091508,10.6663,0.0135,,,,,,,,,0.774,4.00,4371.79,0.0635,3.4800,1.9449,1,Ks
57253.126576,10.5685,0.0216,,,,,,,,,1.253,4.00,4257.21,0.0626,0.5900,3.0387,1,Ks
57253.126947,10.5728,0.0179,,,,,,,,,1.164,4.00,4261.01,0.0550,1.2600,0.3049,1,Ks
57253.176064,10.5920,0.0175,,,,,,,,,0.949,4.00,4721.42,0.0558,2.6900,0.1154,1,Ks
57253.176455,10.5555,0.0163,,,,,,,,,1.017,4.00,4726.33,0.0514,2.3300,0.7331,1,Ks
57255.001046,10.6942,0.0132,,,,,,,,,0.717,4.00,5135.31,0.1158,2.8900,0.9008,1,Ks
57255.002915,10.6471,0.0150,,,,,,,,,0.716,4.00,5137.06,0.0862,3.8500,2.3501,1,Ks
57255.124200,10.5952,0.0110,,,,,,,,,0.867,4.00,4587.06,0.0650,1.9900,1.1360,1,Ks
57255.124532,10.5528,0.0179,,,,,,,,,0.871,4.00,4590.12,0.0550,3.9200,5.6607,1,Ks
57255.160619,10.5983,0.0307,,,,,,,,,1.043,4.00,4510.62,0.1659,3.7600,0.1931,1,Ks
57255.161002,10.5144,0.0287,,,,,,,,,1.079,4.00,4509.36,0.1413,4.5100,5.9661,1,Ks
57256.984244,10.5618,0.0187,,,,,,,,,0.705,4.00,5278.70,0.0724,5.2000,3.9754,1,Ks
57256.984596,10.6103,0.0128,,,,,,,,,0.708,4.00,5275.52,0.0756,3.6800,3.4041,1,Ks
57256.996345,10.6466,0.0166,,,,,,,,,0.780,4.00,5206.92,0.0805,3.7600,2.1757,1,Ks
57256.996699,10.6124,0.0162,,,,,,,,,0.699,4.00,5205.83,0.0891,4.3600,2.0755,1,Ks
57262.132033,10.6969,0.0185,,,,,,,,,0.826,4.00,5474.46,0.0774,3.7800,0.0539,1,Ks
57262.132359,10.5903,0.0223,,,,,,,,,0.900,4.00,5445.00,0.0709,3.5400,0.6291,1,Ks
57265.036940,10.8364,0.0349,,,,,,,,,0.579,4.00,6829.13,0.0819,10.0800,0.5366,1,Ks
57265.037323,10.6653,0.0175,,,,,,,,,0.624,4.00,6828.63,0.0944,4.4100,0.0458,1,Ks
57265.070172,10.7472,0.0271,,,,,,,,,0.652,4.00,6726.85,0.0597,6.1100,2.9773,1,Ks
57265.070546,10.6250,0.0210,,,,,,,,,0.668,4.00,6711.43,0.0785,7.1200,6.3936,1,Ks
57265.104491,10.6254,0.0195,,,,,,,,,0.761,4.00,6458.37,0.0938,5.7600,2.6334,1,Ks
57265.104854,10.6164,0.0168,,,,,,,,,0.768,4.00,6435.23,0.0821,4.0500,0.0563,1,Ks
57265.150032,10.6152,0.0117,,,,,,,,,0.789,4.00,5962.77,0.0910,2.7700,2.5110,1,Ks
57265.150365,10.5917,0.0121,,,,,,,,,0.790,4.00,5949.25,0.0620,2.7500,0.5444,1,Ks
57268.034646,10.8894,0.0417,,,,,,,,,0.556,4.00,5821.52,0.1165,9.1000,2.3525,1,Ks
57268.036191,10.6433,0.0202,,,,,,,,,0.727,4.00,5853.85,0.0796,5.4700,1.9867,1,Ks
57268.070429,10.6251,0.0188,,,,,,,,,0.644,4.00,6197.00,0.0882,5.1800,1.9265,1,Ks
57268.070760,10.6002,0.0194,,,,,,,,,0.702,4.00,6184.40,0.0758,5.2500,3.5004,1,Ks
57268.101889,10.6005,0.0159,,,,,,,,,0.660,4.00,6011.71,0.0899,5.3700,4.6637,1,Ks
57268.102227,10.6208,0.0136,,,,,,,,,0.730,4.00,5990.11,0.0936,3.4500,0.3928,1,Ks
57268.133882,10.6067,0.0285,,,,,,,,,1.022,4.00,5772.88,0.0959,5.0800,4.9597,1,Ks
57268.134234,10.6043,0.0248,,,,,,,,,1.103,4.00,5775.25,0.0953,4.9000,2.8244,1,Ks
57269.073925,10.6060,0.0098,,,,,,,,,0.689,4.00,5392.47,0.0656,2.2800,0.7203,1,Ks
57269.074284,10.6810,0.0177,,,,,,,,,0.710,4.00,5390.16,0.0788,4.4300,4.1686,1,Ks
57269.109440,10.6584,0.0167,,,,,,,,,0.938,4.00,5319.18,0.0770,2.0400,2.5273,1,Ks
57269.109836,10.6247,0.0173,,,,,,,,,1.037,4.00,5312.23,0.0827,2.4800,3.0674,1,Ks
57269.143331,10.6521,0.0158,,,,,,,,,0.909,4.00,5329.00,0.1056,2.2700,13.6629,1,Ks
57269.143694,10.6039,0.0175,,,,,,,,,0.945,4.00,5329.23,0.1013,2.4900,0.4865,1,Ks
57270.041381,10.6294,0.0167,,,,,,,,,0.806,4.00,5693.51,0.0959,3.1400,0.2449,1,Ks
57270.041719,10.6647,0.0197,,,,,,,,,0.728,4.00,5667.38,0.0954,6.1600,1.4736,1,Ks
57270.072814,10.6707,0.0123,,,,,,,,,0.792,4.00,5637.22,0.0639,2.9300,0.3725,1,Ks
57270.073143,10.6224,0.0175,,,,,,,,,0.783,4.00,5651.90,0.0927,4.9200,1.6749,1,Ks
57270.121264,10.7467,0.0623,,,,,,,,,0.997,4.00,5332.82,0.1016,2.7500,18.4785,1,Ks
57270.121664,10.7312,0.0400,,,,,,,,,1.000,4.00,5336.06,0.0897,5.4200,41.0248,1,Ks
57271.041673,10.7855,0.0164,,,,,,,,,0.641,4.00,5118.35,0.0712,4.3900,0.7955,1,Ks
57271.042044,10.7289,0.0228,,,,,,,,,0.666,4.00,5117.69,0.0902,7.6800,0.0589,1,Ks
57271.073278,10.7620,0.0189,,,,,,,,,0.646,4.00,5014.64,0.0791,4.3700,0.4504,1,Ks
57271.073616,10.7808,0.0249,,,,,,,,,0.636,4.00,5024.31,0.0713,6.0400,1.9772,1,Ks
57271.104134,10.7719,0.0131,,,,,,,,,0.754,4.00,5067.92,0.0741,2.2200,1.9945,1,Ks
57271.104497,10.7579,0.0160,,,,,,,,,0.720,4.00,5068.10,0.0668,3.5600,0.6222,1,Ks
57271.138790,10.7779,0.0157,,,,,,,,,0.854,4.00,4921.75,0.0668,1.4100,0.0349,1,Ks
57271.139146,10.7659,0.0120,,,,,,,,,0.893,4.00,4912.73,0.0703,1.9400,0.9051,1,Ks
57275.123595,,,,,,,,,10.8823,0.0346,0.875,4.00,5863.54,0.0658,10.3600,1.2193,1,H
57275.126017,10.6088,0.0132,,,,,,,,,0.890,4.00,4797.06,0.0599,1.2800,0.0272,1,Ks
57275.126373,10.5732,0.0139,,,,,,,,,0.842,4.00,4808.94,0.0849,2.9600,3.2325,1,Ks
57275.129171,,,,,,,10.8876,0.0134,,,0.978,6.00,1180.65,0.0586,1.7300,0.1896,1,J
57275.129741,,,,,,,10.8623,0.0152,,,1.066,6.00,1183.61,0.0566,2.1700,18.1190,1,J
57289.007548,,,,,11.0113,0.0137,,,,,0.885,10.00,664.66,0.0754,2.8600,0.4506,1,Y
57289.009182,,,,,10.9590,0.0132,,,,,0.932,10.00,677.01,0.0659,3.4300,0.4520,1,Y
57289.011908,,,11.3411,0.0179,,,,,,,0.888,10.00,261.70,0.0776,4.2600,0.0661,1,Z
57575.016048,10.6152,0.0228,,,,,,,,,1.355,4.00,3848.89,0.0726,0.8700,0.2541,1,Ks
57575.016453,10.6184,0.0270,,,,,,,,,1.369,4.00,3839.88,0.1032,0.6900,5.7611,1,Ks
57595.023184,10.6693,0.0157,,,,,,,,,1.021,4.00,4701.88,0.0526,1.8000,0.9635,1,Ks
57595.023579,10.6390,0.0169,,,,,,,,,1.013,4.00,4715.27,0.0524,2.2300,0.4492,1,Ks
57841.339458,10.7139,0.0222,,,,,,,,,0.666,4.00,5004.25,0.0917,4.8800,0.1398,1,Ks
57841.339868,10.5902,0.0231,,,,,,,,,0.652,4.00,4996.85,0.1090,5.3500,2.4827,1,Ks
55305.350637,,,,,,,,,,,0.619,4.00,3048.36,0.0803,,,0,H
55305.356761,,,,,,,,,,,0.686,6.00,1054.63,0.0944,,,0,J
55448.096085,,,,,,,,,,,0.930,10.00,466.68,0.0955,,,0,Y
55804.109410,,,,,,,,,,,0.544,4.00,5349.60,0.1004,,,0,Ks
56212.011268,,,,,,,,,,,0.600,4.00,5742.06,0.0733,,,0,Ks
56360.365088,,,,,,,,,,,0.551,4.00,6156.25,0.0876,,,0,Ks
56360.365492,,,,,,,,,,,0.562,4.00,6158.30,0.1051,,,0,Ks
56888.116604,,,,,,,,,,,0.564,4.00,5410.33,0.0860,,,0,Ks
56899.043923,,,,,,,,,,,0.625,4.00,4347.38,0.0856,,,0,Ks
56910.063954,,,,,,,,,,,0.963,4.00,4933.19,0.0845,,,0,Ks
56912.009102,,,,,,,,,,,0.582,4.00,4592.18,0.0896,,,0,Ks
57113.298199,,,,,,,,,,,0.514,4.00,5812.13,0.0985,,,0,Ks
57113.338068,,,,,,,,,,,0.513,4.00,5959.98,0.1180,,,0,Ks
57252.095378,,,,,,,,,,,1.248,4.00,3811.90,0.0688,,,0,Ks
57275.123959,,,,,,,,,,,0.893,4.00,5845.61,0.0749,,,0,H
57289.012379,,,,,,,,,,,0.929,10.00,264.17,0.0796,,,0,Z
