mjd,ks_mag,ks_err,z_mag,z_err,y_mag,y_err,j_mag,j_err,h_mag,h_err,seeing,exptime,skylevel,ellipticity,chi,ast_res_chisq,detected,filter
57594.080599,,,,,,,,,12.5444,0.0115,0.864,4.00,2753.83,0.0995,0.9700,1.1438,1,H
57594.081988,,,,,,,,,12.5559,0.0195,0.914,4.00,2811.21,0.0855,1.4200,0.2781,1,H
57594.088566,,,,,,,12.8232,0.0098,,,1.183,6.00,701.83,0.0984,0.6100,0.5321,1,J
57594.091049,,,,,,,12.8686,0.0184,,,1.288,6.00,733.66,0.0681,0.6200,1.5197,1,J
57594.210157,,,,,,,,,12.6639,0.0112,0.840,4.00,4103.51,0.0918,1.1600,0.9063,1,H
57594.218297,,,,,,,12.9157,0.0073,,,1.086,6.00,986.96,0.0677,0.4600,0.4929,1,J
57594.220749,,,,,,,12.9229,0.0124,,,0.985,6.00,1013.83,0.0670,0.8400,4.3786,1,J
57636.041043,,,,,,,,,12.4930,0.0074,0.636,4.00,4406.86,0.1130,1.0700,0.2716,1,H
57636.042382,,,,,,,,,12.4996,0.0071,0.694,4.00,4347.65,0.0660,1.1900,2.2498,1,H
57636.045403,,,,,,,12.7631,0.0055,,,0.781,6.00,1135.13,0.0782,0.7500,1.2531,1,J
57636.047759,,,,,,,12.7605,0.0103,,,0.724,6.00,1129.64,0.0762,1.3800,1.1986,1,J
57637.017462,,,,,,,,,12.5141,0.0085,0.747,4.00,3909.39,0.0911,1.5500,1.8632,1,H
57637.018901,,,,,,,,,12.5245,0.0093,0.748,4.00,3954.95,0.0713,1.2800,1.3397,1,H
57637.022063,,,,,,,12.7774,0.0079,,,0.808,6.00,1135.47,0.0624,1.2100,0.0233,1,J
57637.024504,,,,,,,12.7776,0.0088,,,0.908,6.00,1137.00,0.0739,0.9300,2.7480,1,J
57841.366116,12.3918,0.0055,,,,,,,,,0.665,4.00,4956.33,0.1026,0.7100,0.8868,1,Ks
57841.367506,12.3787,0.0186,,,,,,,,,0.665,4.00,4982.53,0.0952,2.0300,2.8515,1,Ks
